psraid;usr_r;sex;q10c;q14a;q14b;q14c;q14d;q14e;q14g;q14h;q17a;q17b;q17c;q17d;q17e;q17f;q17g;q18;q20;q22a;q22b;q22c;q22d;q22e;q24;q25;q26;q29;age;mar;educ;empl;inc;mobileprice
103625;3;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;20;5;1;1;2;1;1;1;2;10;1;42;6;3;1;2;245,4
103676;2;2;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;4;1;1;1;1;2;1;2;1;6; ;54;4;5;2; ;245,6
103687;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;2;2;1;1;1;1;1;53;3;1;1;4;245,6
103719;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;5;10;1;1;1;2;1;1;1;30;1;62;1;7;1;9;245,8
103751;2;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;2;3;20;1;1;1;1;1;1;1;50;2;39;1;6;1;9;245,8
103752;3;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;75;1;1;1;1;1;1;1;22;1;28;6;6;2;8;246
103770;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;15;2;1;1;3;2;1;1;1; ;1;48;1;7;1;9;246
103773;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;6;20;1;1;2;1;1;1;1;20;2;39;1;6;1;8;246,2
103785;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;4;0;2;1;1;2;1;1;1;2;2;38;1;7;1;7;246,2
103850;2;1;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;3;100;1;1;1;2;1;2;2; ; ;55;2;3;3;9;246,2
103860;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1; ;1;1;1;2;2;2;2; ; ;88;4;3;3;4;246,4
103874;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;0;0;1;2;3;2;1;2;1; ; ;80;1;7;3; ;246,5
103905;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;6;4;1;1;2;2;1;2;1; ; ;56;1;7;1;7;246,5
103917;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;10;8;1;1;1;1;1;2;2; ; ;49;6;3;4; ;246,5
103935;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0; ;1;1;1;2;1;2;2; ; ;94;5;5;3; ;246,6
103952;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;30;30;2;1;2;2;1;2;1;30; ;49;4;6;1;8;246,7
103958;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;10;3;1;1;2;2;1;1;2;10;2;40;1;6;1;9;246,7
104003;1;2;1;1;1;2;2;1;2;1;2;2;2;2;1;1;2; ;2;1;1;1;1;1;2;1; ; ;37;1;5;1;6;246,8
104008;3;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;30;30;1;1;2;1;1;1;1;4;2;34;5;3;1;4;246,8
104033;2;2;1;2;2;1;2;1;2;2;2;2;1;2;2;2;2;3; ;1;1;2;2;1;2;2; ; ;50;1;3;1;7;246,8
104041;2;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;25;35;1;1;2;1;1;1;1;15;2;25;7;6;1;6;247
104061;3;2;1;2;1;1;2;2;2;1;1;2;2;2;2;2;1;20;20;1;1;2;2;1;2; ; ; ;51;1;7;1;7;247,1
104074;3;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1; ;1;1;1;2;1;2;2; ; ;74;5;4;3;3;247,2
104083;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;10;99;1;1;1;2;1;2;2; ; ;64;1;3;1;8;247,3
104084;3;2;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1; ;1;2;2;2;1;2;2; ; ;80;5;6;3;4;247,4
104088;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;8;5;1;1;1;1;1;1;1;6;1;31;1;7;1;7;247,4
104092;2;2;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;3;1;36;7;5;1;3;247,5
104112;2;2;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;100;80;1;1;2;2;2;1;1;10;1;43;3;7;1;8;247,5
104186;3;1;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;0;1;2;2;2;1;2;2; ; ;65;1;3;2;7;247,6
104198;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;5;5;1;1;2;2;1;2; ; ; ;29;4;3;1;3;247,7
104243;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;2;5;3;1;1;1;1;1;1;1;20;2;53;1;5;1;9;247,7
104254;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;10;1;1;1;1;2;1;1;2;3;1;49;1;5;1;7;247,7
104257;1;2;1;1;1;1;2;1;1;2;2;2;1;2;1;2;2;10;1;2;1;1;1;1;2;2; ; ;53;6;5;1;5;247,7
104323;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;20;3;1;1;2;2;1;2;1;25; ;32;1;7;1; ;247,8
104366;2;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;50;5;1;1;1;1;1;1;1;5;2;36;1;5;1;8;247,9
104385;2;2;1;2;1;1;2;1;2;2;1;2;2;1;2;1;1;5;5;1;1;2;2;1;1;1;20;1;55;1;7;1;8;248
104405;3;2;1;2;1;1;2;1;1;2;1;2;2;2;2;2;2;8;3;1;1;2;2;1;2; ; ; ;54;1;5;1;4;248,1
104422;3;2;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;50;200;1;1;2;1;2;1;1;10;1;25;1;3;7;2;248,2
104439;3;1;1;1;1;1;2;2;1;1;1;2;2;1;1;2;2;15;70;1;1;2;1;1;1;1;15;1;25;6;7;1;8;248,4
104449;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;5;0;1;1;2;2;1;2;1; ; ;48;1;3;4;8;248,4
104474;1;2;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;10;20;1;1;2;1;1;2;2; ; ;23;6;6;2;3;248,5
104487;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;10;5;1;1;2;1;1;1; ;10;2;48;1;6;1;9;248,6
104495;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;6;2;1;1;2;2;1;1;1;25;1; ;1;7;1;8;248,8
104526;3;2;1;2;1;1;2;2;2;1;1;2;2;2;2;2;2;5;1;1;1;2;2;1;2;2; ; ;60;1;6;1;5;248,8
104530;2;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;2;5;2;1;2;1;1;1;1;71;1;36;1;5;1;9;248,8
104536;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;4;4;1;1;2;1;3;1;1;30;1; ;1;4;1;7;248,8
104542;1;2;1;2;1;1;1;1;1;1;1;2;2;2;2;2;1;50; ;1;1;2;1;1;2;1; ; ;48;1;3;7;6;249
104587;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;2;2;10;10;1;1;1;1;1;1;1;5;2;26;6;7;1; ;249,2
104588;3;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;0;1;1;2;2;1;2;2; ; ;56;1;7;2;6;249,3
104613;1;2;1;2;1;1;2;2;2;1;1;2;2;2;2;2;2;5;2;1;1;2;1;1;2; ; ; ;44;3;7;4;1;249,3
104618;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;3;2;1;1;2;2;1;2;2; ; ;60;1;5;1;8;249,3
104665;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;2;2; ;2;1;1;2;2;1;2;1; ; ;53;1;7;1; ;249,4
104692;3;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;10;5;1;1;2;1;1;1;1;20;1;38;1;6;1;7;249,5
104779;2;1;1;1;1;2;2;2;1;1;2;2;2;2;3;3;2;6;1;1;1;1;1;1;2;1;10; ;41;1;6;1;8;249,5
104793;3;2;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;100;1;1;2;1;2;1;1;10;2;33;6;5;1;4;249,7
104845;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;5;2;2;1;2;2;1;2;2; ; ;60;1;6;1;9;249,8
104881;2;1;1;2;1;1;1;1;1;2;1;2;2;2;2;2;2;15;5;1;1;2;2;1;1;2;1;1;37;1;5;1;6;249,9
104893;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;0;1;1;2;2;1;2; ; ; ;81;5;6;3;4;250,1
104909;3;2;1;2;1;1;1;2;1;1;1;2;2;2;2;2;2;3;100;1;1;1;2;1;2;2; ; ;18;6;5;2;4;250,2
104923;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;2;2;10;1;1;1;2;1;1;1;1;8;1;32;1;5;1;5;250,3
104938;3;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2; ; ;1;1;1;2;2;2;2; ; ;52;4;3;1;2;250,4
104956;2;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;20;350;1;1;1;2;1;1;1; ;2;18;6;3;4;8;250,4
104972;2;2;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;15;1;1;1;2;2;1;2;1; ; ;69;1;5;3;6;250,6
104973;3;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1; ;1;2;1;2;1;2;2; ; ;85;5;6;3;4;251,1
104989;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;10;5;1;2;2;2;1;1;1;15;2;45;1;3;1;8;251,2
105020;2;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;15;1;1;1;1;1;1;1;1;30;2;33;1;6;1;6;251,3
105039;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;1;37;10;1;1;2;2;1;1;1;7;2;48;1;7;1; ;251,3
105066;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;20;1;1;1;2;1;1;1;1;20;1;65;1;6;1;9;251,3
105078;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;5;2;1;3;2;1;1;1;2;15;1;65;3;7;2;6;251,4
105108;1;2;1;2;1;1;2;1;2;1;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2; ; ;50;3;7;4;3;251,5
105155;2;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;20; ;1;1;2;2;2;1;2;4;2;47;1;7;1;9;251,6
105184;2;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;25;1;1;1;2;2;1;2;2; ; ;47;1;3;1;9;251,6
105210;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;2;2;6;75;2;1;1;2;1;1;1;50;1;25;1;3;4;6;251,7
105222;1;2;1;2;1;1;2;1;2;2;1;2;2;2;2;2;2;6;1;1;1;1;2;1;2;2; ; ;58;5;3;3;6;251,7
105226;1;2;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;50;1;1;1;2;1;2;2; ; ;43;1;6;1;8;251,8
105274;2;2;1;1;1;1;1;2;1;1;1;2;2;2;1;2;1;3;5;1;1;2;1;2;1;1;15;2;22;6;6;4;8;251,9
105278;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;7;10;1;1;3;1;1;1;1;25;2;29;1;6;1;6;251,9
105353;2;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;5;4;1;1;2;2;1;2;2; ; ;59;1;6;1;8;252,3
105355;3;2;1;1;1;1;2;1;1;2;1;2;2;2;1;1;2;499;200;1;1;2;1;2;2;1;5; ;41;1;3;2;7;252,4
105418;1;2;1;2;1;1;1;2;1;1;1;2;2;2;1;2;2;10;30;1;1;2;1;1;2;1;3; ;20;6;3;1;4;252,5
105425;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;6; ;1;1;2;2;1;2; ; ; ;66;1;3;3;5;252,6
105446;3;2;1;2;2;2;2;2;1;1;1;2;1;2;2;2;2; ; ;1;2;1;2;1;2;2; ; ;74;1;3;3; ;252,7
105506;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;1;2;2;1;2;2; ; ;63;5;6;1;9;252,7
105565;2;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;50;10;1;1;1;2;1;2;1;10; ;62;1;6;2;9;253,1
105574;2;2;1;1;1;1;1;2;1;1;1;2;2;2;1;2;1;4;30;1;1;2;1;1;2;1; ; ;37;1;6;1;7;253,3
105597;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;4; ;1;2;1;1;1;2; ; ; ;59;3;5;2;1;253,4
105605;2;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;2;20;30;1;1;2;2;1;1;1;7;2;50;1;6;1;9;253,7
105630;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;10;1;1;1;2;1;1;2;1;6; ;69;1;3;1;6;253,8
105644;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;1;1;3; ;1;1;2;2;1;2;2; ; ;57;1;6;4;4;253,9
105653;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2; ;30;1;1;1;1;1;1;1;2;2;39;1;5;1;7;254,1
105655;2;1;1;2;2;1;1;1;2;1;2;2;1;2;2;2;2;30; ;1;1;1;2;1;2;2; ; ;67;1;6;1;9;254,2
105672;3;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;5;0;1;1;2;2;1;2;2; ; ;77;1;6;3;2;254,2
105698;1;2;1;2;1;1;1;1;1;1;1;2;2;1;1;2;2;20;30;1;1;2;2;1;2;1;2; ;20;6;5;4;7;254,2
105699;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;5;1;1;1;2;2;1;2;2; ; ;57;3;5;1;6;254,3
105706;3;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;10; ;1;1;3;2;1;2;1;10; ;55;1;7;1;9;254,4
105739;2;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;6; ;1;1;1;2;1;2;2; ; ;59;1;7;1; ;254,8
105744;2;1;1;1;1;1;2;2;2;1;1;2;2;2;1;2;2;5;1;1;1;2;1;1;1;1; ;1;47;6;6;4;6;254,9
105754;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;15;1;1;1;2;1;1;2;1; ; ;58;1;6;4;8;254,9
105768;2;2;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;1; ; ;44;6;5;1;6;255
105770;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;20; ;1;1;1;2;1;2;1;20; ;60;1;7;1;8;255
105771;2;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;3;10;1;1;2;2;2;1;1;2;2;42;7;5;1;6;255
200004; ;2;1;1;1;1;2;1;2;2;1;2;2;2;2;2;2; ; ;1;1;2;1;1;2; ; ; ;29;6;3;4; ;255,1
200028;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;10;2;1;1;1;2;1;2;2; ; ;64;1;7;2;7;255,2
200038;1;1;1;1;1;1;1; ;2;1;2;2;2;1;1;1;1;5;1;2;1;3;1;1;1;1;30;1;32;1;7;1;8;255,2
200039;1;2;1;2;1;1;2;1;2;1;1;2;2;2;1;2;2; ; ;1;1;2;1;1;2;2; ; ;48;2;3;4; ;255,3
200069;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;1;1;2;40;1;1;2;1;1;1;1;20;1;23;1;3;1;6;255,3
200079;1;1;1;2;1;1;2;2;2;1;1;2;1;2;2;2;1;12;100;1;1;2;1;2;2;2; ; ;24;6;7;4;1;255,4
200091;3;2;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;30;50;1;1;1;1;1;2;2; ; ;34;6;3;4;6;255,4
200106;1;2;1;1;1;1;1;2;1;1;1;2;2;2;1;1;1;20;60;1;1;1;1;1;1;1;5;2;24;6;6;1;6;255,5
200114;2;2;1;1;1;1;2;1;2;1;1;2;2;2;1;2;2;30;3;1;1;2;1;1;1;1; ;2;35;6;5;1;3;255,5
200126;2;2;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;30;3;2;2;2;1;1;1;2; ;2;28;1;7;1;9;255,7
200130;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;2;2;25;250;1;1;1;1;1;1;1;20;1;18;6;2;1; ;255,7
200139;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;5;0;1;1;2;2;2;2;2; ; ;77;5;5;4;4;255,8
200144;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3; ;1;1;1;2;1;2;2; ; ;73;5;3;3;1;256,1
200145;3;2;1;2;1;1;2;1;2;2;1;2;2;2;2;2;1;40;10;1;1;1;2;1;2;1; ; ;53;1;5;2;6;256,2
200147;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;60;1;1;1;2;1;1;1;1;20;2;60;5;3;1;4;256,3
200149;1;1;1;2;1;1;2;1;1;2;1;2;2;2;2;2;1;6;20;1;1;2;2;1;2;2; ; ;27;1;3;1;4;256,3
200170;3;2;1;1;1;1;1;1;2;1;1;2;2;2;1;2;1;9;40;1;1;1;1;1;1;1;40;1;19;6;5;2;2;256,4
200172;2;2;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;100;20;1;1;1;1;1;1;2;100;2;28;6;6;4;6;256,4
200176;2;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;10;2;1;1;1;1;1;1;1;40;2;38;1;6;5;8;256,5
200186;2;2;1;2;1;1;1;1;1;1;1;2;2;2;2;2;1;20;20;1;1;2;1;1;1;1; ;2;24;6;5;4;6;256,5
200207;2;1;1;2;1;1;2;1;1;1;1;2;2;2;2;2;2;10;10;1;1;2;1;1;1;1;20;2;38;1;7;1;8;256,5
200237;3;2;1;2;1;1;1;1;1;1;1;2;2;2;1;1;1;50;60;1;1;1;1;1;1;1;6;2;22;6;3;4;1;256,7
200246;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;3;1;2;2;1;2;1;1;1;3;2;56;1;7;2; ;256,7
200247;2;1;1;2;1;1;2;1;2;2;1;2;2;2;2;2;2;40;2;1;1;1;2;1;2; ; ; ;57;1;3;6;4;256,7
200252;2;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;3;0;1;1;1;2;1;2; ; ; ;58;1;3;3;6;256,7
200275;2;1;1;2;2;1;1;2;2;1;2;2;2;2;1;2;2;5; ;1;1;2;2;1;1;1;10;1;35;7;6;1;5;256,7
200282;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;3;0;1;1;2;2;1;2;2; ; ;65;5;5;3;2;256,7
200299;3;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;5;100;1;1;2;1;2;1; ;64;2;18;6;5;2; ;257
200302;1;1;1;2;1;1;2;2;1;1;1;2;2;2;2;2;2;2;1;1;2;1;2;1;2;1; ; ;49;1;5;1;7;257
200303;2;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;30;5;1;1;2;2;1;1;1;5;2;46;1;3;1;5;257
200306;2;2;1;1;1;1;2;1;1;2;1;2;2;1;2;2;2;25;100;1;1;2;1;1;1;2;1;1;37;2;2;2;5;257,1
200315;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;2;1;1;1;2;1;2;1;1; ; ;60;1;6;1;9;257,2
200317;2;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;1;20;5;2;1;1;2;1;1;1;15;1;35;1;5;1;8;257,3
200322;2;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;15;15;1;1;2;2;1;2; ; ; ;35;1;3;1;7;257,5
200328;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;10;5;1;3;1;2;1;2;1;10; ;47;3;7;4;3;257,5
200347;1;1;1;2;1;1;2;1;2;1;1;2;1;2;2;2;2;10;5;1;1;2;2;1;1;1;10;1;61;1;6;1;8;257,7
200353;2;2;1;1;1;1;1;2;1;1;1;2;1;2;2;1;1;10;3;1;1;2;1;1;1;1;20;1;45;1;7;1;9;258
200364;3;2;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;20; ;1;1;1;2;1;2;2; ; ;27;6;3;2;4;258
200373;2;2;1;2;1;1;2;1;2;2;1;2;2;2;2;2;2; ;10;1;1;1;2;1;2; ; ; ;37;1;3;6;3;258,3
200374;2;2;1;2;1;1;1;2;1;1;1;2;1;2;2;2;2;30;20;1;1;2;1;1;1;1;3;1;21;2;2;1;2;258,8
200376;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;15; ;1;1;2;2;2;2; ; ; ;60;3;3;3;3;259
200377;2;2;1;1;1;1;2;1;2;1;1;2;1;2;1;2;2;100;40;1;1;1;2;1;2;1; ; ;52;1;4;1;9;259,1
200379;3;1;1;1;1;1;1;1;2;1;2;2;1;2;1;1;2;50;500;1;1;2;1;1;1;1;15;2;28;6;7;1;5;259,1
200401;2;1;1;1;1;1;2;1;2;1;1;2;1;2;1;2;2;8;4;1;1;2;2;1;1;1;10;2;58;1;5;3;9;259,5
200405; ;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;7;7;1;1;3;1;1;2;1;5; ;20;7;3;2; ;259,6
200406;2;1;1;1;2;1;1;2;1;1;1;2;1;2;1;2;1;4; ;1;1;1;1;1;1;1;35;1;40;1;6;1;8;259,6
200409;2;2;1;1;1;1;1;2;1;1;2;2;1;2;1;2;1;15;300;1;1;2;1;1;1;1;45;1;19;6;3;2;6;259,6
200411;1;2;1;2;1;1;2;2;2;1;1;2;1;2;1;2;2;4;2;1;1;1;2;1;2;2; ; ;53;5;7;1;7;259,7
200420; ;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;20;7;1;1;2;1;1;2;2; ; ;28;6;5;1;5;259,7
200423;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;20;10;1;1;2;2;1;2;2; ; ;49;1;6;1;5;259,8
200445;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;20;2;1;2;1;1;1;1;50;2;25;6;7;2;2;259,8
200446;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;5;10;1;2;1;2;1;2;2; ; ;72;5;3;1;4;259,8
200449;3;2;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;20;4;1;1;2;2;1;2;1; ; ;43;1;7;1;5;260
200452;1;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;5;1;1;1;2;2;1;2;2; ; ;61;1;3;3;6;260,2
200470;2;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;100;12;1;1;2;2;1;2;2; ; ;39;1;6;1;7;260,2
200471;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;5; ;1;1;1;1;1;1;1;10;1;54;1;6;2;6;260,4
200481;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;3;1;1;1;1;2;1;2;2; ; ;64;6;5;4;6;260,4
200485;2;2;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;4;3;1;1;2;2;1;2;1; ; ;52;1;6;1;6;260,4
200504;2;2;1;2;1;1;2;2;1;1;1;2;2;2;2;2;2;5;3;1;1;1;2;1;1; ; ;1;53;4;3;1;8;260,7
200513;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;10;1;1;1;2;2;3;2;1;10; ;49;1;7;1; ;260,7
200516;2;1;1;2;1;1;2;1;2;1;1;2;2;2;2;2;2;5;15;1;1;1;2;1;2;2; ; ;19;6;5;4; ;261
200530;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;2;10;3;2;1;2;1;2;1;2;10;2;46;3;7;1; ;261
200534;2;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;2;5;1;1;2;2;2;1;2;1;10; ;41;1;3;1;4;261,4
200539;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;2;1;4;20;1;1;1;1;2;2;2; ; ;18;6;2;4; ;261,5
200542;1;2;1;1;1;1;2;1;1;2;1;2;1;2;1;2;1;20;1;1;1;1;2;1;2;1;2; ;39;2;6;5;4;261,7
200552;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;2;5;200;1;1;2;1;1;2; ; ; ;24;6;5;1;5;261,8
200564;3;1;1;1;1;1;1;1;1;2;1;2;2;2;1;2;1;20;200;2;1;1;1;1;2;2; ; ;18;6;2;2;2;261,9
200581; ;1;1;2;1;1;1;2;1;1;2;2;2;2;1;2;2;100;200;1;1;1;1;1;1;1;8;1;69;3;5;3; ;262
200589;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;2;2;10;10;1;1;2;1;1;1;1;5;2;41;1;6;2;8;262,2
200593;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;8;12;1;2;2;2;1;2; ; ; ;55;1;5;1;6;262,2
200594;2;1;1;2;1;1;1;2;2;1;1;2;2;1;1;2;2;16;50;1;1;2;1;1;1;2;3;2;24;2;5;2;3;262,5
200596;3;2;1;2;1;1;2;1;1;2;1;2;2;1;2;2;2;7;0;1;1;1;1;1;2;2; ; ;47;1;6;4;9;262,8
200608;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;50;20;1;1;2;1;1;1;1; ;2;29;6;6;1;6;262,9
200611; ;2;1;2;1;1;2;1;2;2;1;2;2;1;2;2;2;10;1;2;1;2;1;2;2;1; ; ;56;1;3;6; ;263
200614;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;40;20;1;1;2;1;1;2;2; ; ;67;2;3;3;7;263,2
200617;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;100;75;1;1;2;1;2;1;1;20;1;31;2;6;1;6;263,7
200618;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;20;25;1;1;2;1;1;1;1;6;1;42;2;5;1;6;263,8
200622;3;1;1;2;1;1;2;1;1;1;2;2;1;2;1;1;1;6;500;1;1;2;2;1;2;1;5; ;19;6;5;2;3;263,9
200626;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;12;2;1;1;1;2;1;2;1;4; ;58;3;7;1;6;263,9
200627;2;2;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;3;500;1;1;2;1;1;1;1;4;2;33;2;3;2;5;264,2
200637;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;2;1;5;100;1;1;2;1;1;1;1;10;1;32;3;5;4;2;264,2
200656;2;1;1;2;1;1;2;1;2;2;1;2;2;2;2;2;2;25;5;1;1;2;2;2;2;2; ; ;30;6;5;4;4;264,2
200660; ;1;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;15;15;1;2;1;1;2;2;2; ; ;23;6;3;1;2;264,3
200704;2;1;1;1;1;1;1;1;2;1;1;2;2;2;1;1;1;5;400;1;1;2;1;1;2;1;3; ;18;7;3;1; ;264,5
200707;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;3;1;1;2;2;1;1;1;5;1;27;6;6;1;6;264,6
200713;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;12;4;1;1;2;1;1;1;1;4;2;31;6;5;1;6;264,9
200728;2;1;1;2;1;1;2;2;2;1;1;2;2;2;2;2;1;3;0;1;1;1;2;1;2;2; ; ;59;1;4;4;6;265
200730;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2; ;3;1;1;1;1;1;2;1; ; ;54;5;3;4;4;265,3
200744; ;2;1;2;1;1;1;2;1;1;1;2;2;2;2;2;2;20;40;1;1;2;1;1;2; ; ; ;29;2;5;4;6;265,3
